"","NestID","ActiveDate","ActiveTime","ActiveDateTime","FailDate","FailTime","FailDateTime","CollectDate","CollectTime","CollectDateTime","ElapsedTime","ElapsedDays","StudySite","Pasture","UTMzone","Easting_DNA","Northing_DNA","Comments","DNA_Type","DistFromNest","Barcode","Corvid_Allele1","Corvid_Allele1_Height","Corvid_Allele2","Corvid_Allele2_Height","SID_Allele1","SID_Allele1_Height","SID_Allele2","SID_Allele2_Height","SID_Allele3","SID_Allele3_Height","Detect_Total","Detect","NestFate","Precip","tmean","tmax","tmin"
"481","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"Swab",1,"2YZV4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.5,12.61,-1.61
"482","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"Swab",0,"2YZV6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.5,12.61,-1.61
"483","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"Swab",NA,"2XZZ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"484","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"Swab",NA,"2XZZ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"485","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"Swab",NA,"2XZZ4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"486","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"Swab",NA,"2XZZ5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"487","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"Swab",NA,"2XZZ6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"488","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"Swab",NA,"2XZZ7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"489","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"Swab",NA,"2XZZ8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"490","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"EggShells",NA,"2XZZ9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"491","FX0681N1_20","5/4/20","22:00","5/4/20 22:00","5/10/20",14:15:00,NA,"5/10/20",14:15:00,"5/10/20",5.68,6,"PAVA","Other",12,268099,4925857,NA,"EggShells",NA,"2XZZA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.25,6.06,12.94,-0.89
"492","FX0685N1_20","5/22/20","10:40","5/22/20 10:40","5/26/20",10:45:00,NA,"5/27/20",10:00:00,"5/27/20",4.97,5,"PAVA","Double Springs",12,280830,4917419,NA,"EggShells",3,"2XZWS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.38,5.42,11.46,-0.63
"493","FX0685N1_20","5/22/20","10:40","5/22/20 10:40","5/26/20",10:45:00,NA,"5/27/20",10:00:00,"5/27/20",4.97,5,"PAVA","Double Springs",12,280830,4917419,NA,"Swab",0,"2XZX6",NA,NA,NA,NA,"Coyote",409,NA,NA,NA,NA,1,1,"Failed",0.38,5.42,11.46,-0.63
"494","FX0685N1_20","5/22/20","10:40","5/22/20 10:40","5/26/20",10:45:00,NA,"5/27/20",10:00:00,"5/27/20",4.97,5,"PAVA","Double Springs",12,280830,4917419,NA,"Swab",0,"2XZXI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.38,5.42,11.46,-0.63
"495","FX0685N1_20","5/22/20","10:40","5/22/20 10:40","5/26/20",10:45:00,NA,"5/27/20",10:00:00,"5/27/20",4.97,5,"PAVA","Double Springs",12,280830,4917419,NA,"Swab",0,"2XZXJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.38,5.42,11.46,-0.63
"496","FX0692N1_20","5/20/20","22:00","5/20/20 22:00","5/22/20",20:05:00,NA,"5/22/20",20:05:00,"5/22/20",1.92,2,"PAVA","3-Corner",12,284641,4911855,NA,"Swab",0,"2XZW9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",10.67,8.61,14.17,3
"497","FX0692N1_20","5/20/20","22:00","5/20/20 22:00","5/22/20",20:05:00,NA,"5/22/20",20:05:00,"5/22/20",1.92,2,"PAVA","3-Corner",12,284641,4911855,NA,"Swab",0,"2XZWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",10.67,8.61,14.17,3
"498","FX0692N1_20","5/20/20","22:00","5/20/20 22:00","5/22/20",20:05:00,NA,"5/22/20",20:05:00,"5/22/20",1.92,2,"PAVA","3-Corner",12,284641,4911855,NA,"Swab",0,"2XZWW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",10.67,8.61,14.17,3
"499","FX0692N1_20","5/20/20","22:00","5/20/20 22:00","5/22/20",20:05:00,NA,"5/22/20",20:05:00,"5/22/20",1.92,2,"PAVA","3-Corner",12,284641,4911855,NA,"Swab",0,"2XZWX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",10.67,8.61,14.17,3
"500","FX0692N1_20","5/20/20","22:00","5/20/20 22:00","5/22/20",20:05:00,NA,"5/22/20",20:05:00,"5/22/20",1.92,2,"PAVA","3-Corner",12,284641,4911855,NA,"Swab",0,"2XZWY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",10.67,8.61,14.17,3
"501","FX0692N1_20","5/20/20","22:00","5/20/20 22:00","5/22/20",20:05:00,NA,"5/22/20",20:05:00,"5/22/20",1.92,2,"PAVA","3-Corner",12,284641,4911855,NA,"Swab",0,"2XZWZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",10.67,8.61,14.17,3
"502","FX0694N1_21","5/12/21","17:03","5/12/21 17:03","5/14/21",17:25:00,NA,"5/14/21",18:00:00,"5/14/21",2.04,2,"PAVA","Goldburg NW - Bear Creek",12,291712,4918278,NA,"Swab",0,"2WZVT","Magpie",11214,"Magpie",11292,"Coyote",1641,NA,NA,NA,NA,3,1,"Failed",0,6.22,15.58,-3.42
"503","FX0694N1_21","5/12/21","17:03","5/12/21 17:03","5/14/21",17:25:00,NA,"5/14/21",18:00:00,"5/14/21",2.04,2,"PAVA","Goldburg NW - Bear Creek",12,291712,4918278,NA,"Swab",0,"2WZWN","Magpie",10495,"Magpie",10972,NA,NA,NA,NA,NA,NA,2,1,"Failed",0,6.22,15.58,-3.42
"504","FX0694N1_21","5/12/21","17:03","5/12/21 17:03","5/14/21",17:25:00,NA,"5/14/21",18:00:00,"5/14/21",2.04,2,"PAVA","Goldburg NW - Bear Creek",12,291712,4918278,NA,"Swab",0,"2WZWO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,6.22,15.58,-3.42
"505","FX0694N1_21","5/12/21","17:03","5/12/21 17:03","5/14/21",17:25:00,NA,"5/14/21",18:00:00,"5/14/21",2.04,2,"PAVA","Goldburg NW - Bear Creek",12,291712,4918278,NA,"Swab",0,"HZZX9","Magpie",10942,"Magpie",11141,NA,NA,NA,NA,NA,NA,2,1,"Failed",0,6.22,15.58,-3.42
"506","FX0694N1_21","5/12/21","17:03","5/12/21 17:03","5/14/21",17:25:00,NA,"5/14/21",18:00:00,"5/14/21",2.04,2,"PAVA","Goldburg NW - Bear Creek",12,291712,4918278,NA,"Swab",0,"HZZXA","Magpie",1543,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",0,6.22,15.58,-3.42
"507","FX0694N1_21","5/12/21","17:03","5/12/21 17:03","5/14/21",17:25:00,NA,"5/14/21",18:00:00,"5/14/21",2.04,2,"PAVA","Goldburg NW - Bear Creek",12,291712,4918278,NA,"Swab",0,"HZZXB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,6.22,15.58,-3.42
"508","FX0694N1_21","5/12/21","17:03","5/12/21 17:03","5/14/21",17:25:00,NA,"5/14/21",18:00:00,"5/14/21",2.04,2,"PAVA","Goldburg NW - Bear Creek",12,291712,4918278,NA,"Swab",0,"HZZXC","Magpie",11387,"Magpie",10815,NA,NA,NA,NA,NA,NA,2,1,"Failed",0,6.22,15.58,-3.42
"509","FX0694N1_21","5/12/21","17:03","5/12/21 17:03","5/14/21",17:25:00,NA,"5/14/21",18:00:00,"5/14/21",2.04,2,"PAVA","Goldburg NW - Bear Creek",12,291712,4918278,NA,"Swab",0,"JZZY6","Magpie",10775,NA,NA,"Coyote",772,NA,NA,NA,NA,2,1,"Failed",0,6.22,15.58,-3.42
"510","FX0697N1_20","5/6/20","14:00","5/6/20 14:00","5/7/20",15:54:00,NA,"5/7/20",16:30:00,"5/7/20",1.1,1,"PAVA","Other",12,293423,4914066,NA,"Swab",0,"2OZY5","Raven",10614,"Raven",10668,"Coyote",818,"Coyote",935,NA,NA,4,1,"Failed",0,7.5,17.33,-2.39
"511","FX0697N1_20","5/6/20","14:00","5/6/20 14:00","5/7/20",15:54:00,NA,"5/7/20",16:40:00,"5/7/20",1.11,1,"PAVA","Other",12,293423,4914066,NA,"Swab",0,"2OZY6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.5,17.33,-2.39
"512","FX0697N1_20","5/6/20","14:00","5/6/20 14:00","5/7/20",15:54:00,NA,"5/7/20",16:40:00,"5/7/20",1.11,1,"PAVA","Other",12,293423,4914066,NA,"Swab",0,"2OZYC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.5,17.33,-2.39
"513","FX0697N1_20","5/6/20","14:00","5/6/20 14:00","5/7/20",15:54:00,NA,"5/7/20",16:40:00,"5/7/20",1.11,1,"PAVA","Other",12,293423,4914066,NA,"Swab",0,"2OZYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.5,17.33,-2.39
"514","FX0697N1_20","5/6/20","14:00","5/6/20 14:00","5/7/20",15:54:00,NA,"5/7/20",16:30:00,"5/7/20",1.1,1,"PAVA","Other",12,293423,4914066,NA,"Swab",0,"2OZYP",NA,NA,NA,NA,"Coyote",5134,"Coyote",5228,NA,NA,2,1,"Failed",0,7.5,17.33,-2.39
"515","FX0697N1_20","5/6/20","14:00","5/6/20 14:00","5/7/20",15:54:00,NA,"5/7/20",16:30:00,"5/7/20",1.1,1,"PAVA","Other",12,293423,4914066,NA,"Swab",0,"2OZYX","Raven",11283,"Raven",11170,"Coyote",1524,"Coyote",2186,NA,NA,4,1,"Failed",0,7.5,17.33,-2.39
"516","FX0697N1_20","5/6/20","14:00","5/6/20 14:00","5/7/20",15:54:00,NA,"5/7/20",16:30:00,"5/7/20",1.1,1,"PAVA","Other",12,293423,4914066,NA,"EggShells",0,"2SZXE","Raven",10945,"Raven",11156,"Coyote",11227,"Coyote",11067,NA,NA,4,1,"Failed",0,7.5,17.33,-2.39
"517","FX0697N1_20","5/6/20","14:00","5/6/20 14:00","5/7/20",15:54:00,NA,"5/7/20",16:40:00,"5/7/20",1.11,1,"PAVA","Other",12,293423,4914066,NA,"EggShells",0,"2SZXW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.5,17.33,-2.39
"518","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"Swab",0,"2WZVY",NA,NA,NA,NA,"Coyote",994,"Coyote",1707,NA,NA,2,1,"Failed",0,-0.1,6.9,13.8
"519","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"Swab",0,"2WZVZ",NA,NA,NA,NA,"Coyote",1204,"Coyote",989,NA,NA,2,1,"Failed",0,-0.1,6.9,13.8
"520","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"Swab",0,"2WZWK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,-0.1,6.9,13.8
"521","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"Swab",0,"2WZWR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,-0.1,6.9,13.8
"522","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"Swab",0,"2WZX6",NA,NA,NA,NA,"Coyote",2959,"Coyote",1996,NA,NA,2,1,"Failed",0,-0.1,6.9,13.8
"523","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"EggShells",0,"IZZWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,-0.1,6.9,13.8
"524","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"Swab",0,"JZZXH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,-0.1,6.9,13.8
"525","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"Swab",0,"JZZXI",NA,NA,NA,NA,"Coyote",2770,"Coyote",4464,NA,NA,2,1,"Failed",0,-0.1,6.9,13.8
"526","FX0697N1_21","5/3/21","15:30","5/3/21 15:30","5/4/21",15:15:00,NA,"5/4/21",15:45:00,"5/4/21",1.01,1,"PAVA","Tom Page - 06",12,294019,4913805,NA,"Swab",0,"JZZY4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,-0.1,6.9,13.8
"527","FX0699N1_21","4/12/21","#N/A","#VALUE!","4/16/21",13:57:00,NA,"4/16/21",14:02:00,"4/16/21",4,4,"BRBE","Browns Creek East",11,682509,4661504,NA,"Swab",1,"2VZYZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.4,2.17,7.08,-2.56
"528","FX0699N1_21","4/12/21","#N/A","#VALUE!","4/16/21",13:57:00,NA,"4/16/21",14:04:00,"4/16/21",4,4,"BRBE","Browns Creek East",11,682509,4661504,NA,"Swab",1,"2WZY8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.4,2.17,7.08,-2.56
"529","FX0699N1_21","4/12/21","#N/A","#VALUE!","4/16/21",13:57:00,NA,"4/16/21",14:05:00,"4/16/21",4,4,"BRBE","Browns Creek East",11,682510,4661509,NA,"Swab",7,"2WZYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.4,2.17,7.08,-2.56
"530","FX0699N1_21","4/12/21","#N/A","#VALUE!","4/16/21",13:57:00,NA,"4/16/21",14:12:00,"4/16/21",4,4,"BRBE","Browns Creek East",11,682509,4661504,NA,"EggShells",7,"IYZYD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.4,2.17,7.08,-2.56
"531","FX0699N1_21","4/12/21","#N/A","#VALUE!","4/16/21",13:57:00,NA,"4/16/21",14:09:00,"4/16/21",4,4,"BRBE","Browns Creek East",11,682510,4661509,NA,"EggShells",1,"IYZYG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.4,2.17,7.08,-2.56
"532","FX0773N1_21","5/20/21","14:07","5/20/21 14:07","5/24/21",16:53:00,NA,"5/24/21",16:53:00,"5/24/21",4.12,4,"PAVA","Donkey Creek",12,294386,4912199,NA,"Swab",0,"HZZWY",NA,NA,NA,NA,"Coyote",1102,"Coyote",1770,NA,NA,2,1,"Failed",2.92,4.89,10.38,-0.71
"533","FX0773N1_21","5/20/21","14:07","5/20/21 14:07","5/24/21",16:53:00,NA,"5/24/21",16:53:00,"5/24/21",4.12,4,"PAVA","Donkey Creek",12,294386,4912199,NA,"Swab",0,"HZZWZ",NA,NA,NA,NA,"Coyote",698,NA,NA,NA,NA,1,1,"Failed",2.92,4.89,10.38,-0.71
"534","FX0773N1_21","5/20/21","14:07","5/20/21 14:07","5/24/21",16:53:00,NA,"5/24/21",16:53:00,"5/24/21",4.12,4,"PAVA","Donkey Creek",12,294386,4912199,NA,"Swab",0,"HZZX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",2.92,4.89,10.38,-0.71
"535","FX0773N1_21","5/20/21","14:07","5/20/21 14:07","5/24/21",16:53:00,NA,"5/24/21",16:53:00,"5/24/21",4.12,4,"PAVA","Donkey Creek",12,294386,4912199,NA,"Swab",0,"HZZX2",NA,NA,NA,NA,"Coyote",933,NA,NA,NA,NA,1,1,"Failed",2.92,4.89,10.38,-0.71
"536","FX0779N1_21","4/28/21","16:00","4/28/21 16:00","5/2/21",18:05:00,NA,"5/3/21",18:05:00,"5/3/21",5.09,5,"PAVA","Donkey Creek",12,292034,4911866,NA,"Swab",1,"2WZVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,9.17,19.03,-0.89
"537","FX0779N1_21","4/28/21","16:00","4/28/21 16:00","5/2/21",18:05:00,NA,"5/3/21",18:05:00,"5/3/21",5.09,5,"PAVA","Donkey Creek",12,292034,4911866,NA,"Swab",0,"2WZVU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,9.17,19.03,-0.89
"538","FX0779N1_21","4/28/21","16:00","4/28/21 16:00","5/2/21",18:05:00,NA,"5/3/21",18:05:00,"5/3/21",5.09,5,"PAVA","Donkey Creek",12,292034,4911866,NA,"Swab",2,"2WZW3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,9.17,19.03,-0.89
"539","FX0779N2_21","5/21/21","12:00","5/21/21 12:00","5/24/21",14:26:00,NA,"5/24/21",14:26:00,"5/24/21",3.1,3,"PAVA","Donkey Creek",12,292656,4912118,NA,"Swab",0,"HZZWS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.73,3.52,8.17,-1.26
"540","FX0779N2_21","5/21/21","12:00","5/21/21 12:00","5/24/21",14:26:00,NA,"5/24/21",14:26:00,"5/24/21",3.1,3,"PAVA","Donkey Creek",12,292656,4912118,NA,"Swab",0,"HZZWT",NA,NA,NA,NA,"Coyote",561,NA,NA,NA,NA,1,1,"Failed",3.73,3.52,8.17,-1.26
"541","FX0779N2_21","5/21/21","12:00","5/21/21 12:00","5/24/21",14:26:00,NA,"5/24/21",14:26:00,"5/24/21",3.1,3,"PAVA","Donkey Creek",12,292656,4912118,NA,"Swab",0,"HZZWU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.73,3.52,8.17,-1.26
"542","FX0779N2_21","5/21/21","12:00","5/21/21 12:00","5/24/21",14:26:00,NA,"5/24/21",14:26:00,"5/24/21",3.1,3,"PAVA","Donkey Creek",12,292656,4912118,NA,"Swab",0,"HZZWV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.73,3.52,8.17,-1.26
"543","FX0779N2_21","5/21/21","12:00","5/21/21 12:00","5/24/21",14:26:00,NA,"5/24/21",14:26:00,"5/24/21",3.1,3,"PAVA","Donkey Creek",12,292656,4912118,NA,"Swab",0,"HZZWW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.73,3.52,8.17,-1.26
"544","FX0779N2_21","5/21/21","12:00","5/21/21 12:00","5/24/21",14:26:00,NA,"5/24/21",14:26:00,"5/24/21",3.1,3,"PAVA","Donkey Creek",12,292656,4912118,NA,"Swab",0,"HZZWX",NA,NA,NA,NA,"Coyote",672,NA,NA,NA,NA,1,1,"Failed",3.73,3.52,8.17,-1.26
"545","FX0865N1_21","5/12/21","12:00","5/12/21 12:00","5/15/21",11:00:00,NA,"5/15/21",11:53:00,"5/15/21",3,3,"PAVA","Big Gulch",12,299231,4914391,NA,"Swab",7,"HZZXF",NA,NA,NA,NA,"Coyote",698,"Coyote",880,NA,NA,2,1,"Failed",0,2.93,10.63,-3.37
"546","FX0865N1_21","5/12/21","12:00","5/12/21 12:00","5/15/21",11:00:00,NA,"5/15/21",11:53:00,"5/15/21",3,3,"PAVA","Big Gulch",12,299231,4914391,NA,"Swab",2,"HZZXG",NA,NA,NA,NA,"Coyote",1090,"Coyote",2181,NA,NA,2,1,"Failed",0,2.93,10.63,-3.37
"547","FX0865N1_21","5/12/21","12:00","5/12/21 12:00","5/15/21",11:00:00,NA,"5/15/21",11:53:00,"5/15/21",3,3,"PAVA","Big Gulch",12,299231,4914391,NA,"Swab",2,"HZZXH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,2.93,10.63,-3.37
"548","FX0865N1_21","5/12/21","12:00","5/12/21 12:00","5/15/21",11:00:00,NA,"5/15/21",11:53:00,"5/15/21",3,3,"PAVA","Big Gulch",12,299231,4914391,NA,"Swab",2,"HZZXJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,2.93,10.63,-3.37
"549","FX0865N1_21","5/12/21","12:00","5/12/21 12:00","5/15/21",11:00:00,NA,"5/15/21",11:53:00,"5/15/21",3,3,"PAVA","Big Gulch",12,299231,4914391,NA,"Swab",2,"HZZXK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,2.93,10.63,-3.37
"550","FX0865N1_21","5/12/21","12:00","5/12/21 12:00","5/15/21",11:00:00,NA,"5/15/21",11:53:00,"5/15/21",3,3,"PAVA","Big Gulch",12,299231,4914391,NA,"Swab",2,"HZZXL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,2.93,10.63,-3.37
"551","FX0865N1_21","5/12/21","12:00","5/12/21 12:00","5/15/21",11:00:00,NA,"5/15/21",11:53:00,"5/15/21",3,3,"PAVA","Big Gulch",12,299231,4914391,NA,"Swab",2,"HZZXM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,2.93,10.63,-3.37
"552","FX0890N1_21","5/16/21","12:00","5/16/21 12:00","5/19/21",15:30:00,NA,"5/19/21",14:30:00,"5/19/21",3.1,3,"PAVA","Lower Falls Creek",12,275215,4937286,NA,"Swab",0,"2WZVL","Magpie",10511,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",0,15.27,23.97,6.4
"553","FX0890N1_21","5/16/21","12:00","5/16/21 12:00","5/19/21",15:30:00,NA,"5/19/21",14:30:00,"5/19/21",3.1,3,"PAVA","Lower Falls Creek",12,275215,4937286,NA,"Swab",0,"2WZW1",NA,NA,NA,NA,"Coyote",759,"Coyote",1492,NA,NA,2,1,"Failed",0,15.27,23.97,6.4
"554","FX0890N1_21","5/16/21","12:00","5/16/21 12:00","5/19/21",15:30:00,NA,"5/19/21",14:30:00,"5/19/21",3.1,3,"PAVA","Lower Falls Creek",12,275215,4937286,NA,"Swab",0,"2WZWD",NA,NA,NA,NA,"Coyote",638,NA,NA,NA,NA,1,1,"Failed",0,15.27,23.97,6.4
"555","FX0890N1_21","5/16/21","12:00","5/16/21 12:00","5/19/21",15:30:00,NA,"5/19/21",14:30:00,"5/19/21",3.1,3,"PAVA","Lower Falls Creek",12,275215,4937286,NA,"Swab",0,"2WZWI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,15.27,23.97,6.4
"556","FX0890N1_21","5/16/21","12:00","5/16/21 12:00","5/19/21",15:30:00,NA,"5/19/21",14:30:00,"5/19/21",3.1,3,"PAVA","Lower Falls Creek",12,275215,4937286,NA,"Swab",0,"2WZWJ",NA,NA,NA,NA,"Coyote",726,NA,NA,NA,NA,1,1,"Failed",0,15.27,23.97,6.4
"557","FX0890N1_21","5/16/21","12:00","5/16/21 12:00","5/19/21",15:30:00,NA,"5/19/21",14:30:00,"5/19/21",3.1,3,"PAVA","Lower Falls Creek",12,275215,4937286,NA,"Swab",0,"2WZWY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,15.27,23.97,6.4
"558","FX0890N1_21","5/16/21","12:00","5/16/21 12:00","5/19/21",15:30:00,NA,"5/19/21",14:30:00,"5/19/21",3.1,3,"PAVA","Lower Falls Creek",12,275215,4937286,NA,"EggShells",0,"IZZVD","Magpie",11095,NA,NA,"Coyote",903,NA,NA,NA,NA,2,1,"Failed",0,15.27,23.97,6.4
"559","FX0890N1_21","5/16/21","12:00","5/16/21 12:00","5/19/21",15:30:00,NA,"5/19/21",14:30:00,"5/19/21",3.1,3,"PAVA","Lower Falls Creek",12,275215,4937286,NA,"Swab",0,"JZZY8",NA,NA,NA,NA,"Coyote",676,NA,NA,NA,NA,1,1,"Failed",0,15.27,23.97,6.4
